CLIENTNUM,Attrition_Flag,Customer_Age,Dependent_count,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Risk_Score,Attrition_Confidence_Score,R_score,M_score,F_score,Cus_Segmentation,Risk_Status,CLV,Risk_Score,Gender_M,Education_Level_Doctorate,Education_Level_Graduate,Education_Level_High School,Education_Level_Not_Specified,Education_Level_Post-Graduate,Education_Level_Uneducated,Marital_Status_Married,Marital_Status_Single,Marital_Status_Unknown,Income_Category_$40K - $60K,Income_Category_$60K - $80K,Income_Category_$80K - $120K,Income_Category_Less than $40K,Income_Category_Unknown,Card_Category_Gold,Card_Category_Platinum,Card_Category_Silver,Cluster,Customer_Segment
788971308,0,0.7659574468085107,1,49,5,4,2,0.03687378363587396,0.4600715137067938,1500.0,0.476000010967255,0.07227105819517081,0.2403100775193799,0.46399998664856,0.43643642031094837,0.0002097899996442,0.999790012836456,High Recency,Low Monetary,Low Frequency,,NORMAL,88641.0,High Risk,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
788974608,0,0.46808510638297873,3,35,5,1,3,0.04204342965879647,0.9304727850615813,487.0,0.99099999666214,0.05847335039501503,0.2403100775193799,1.04999995231628,0.8288288272162803,9.61260011536069e-05,0.999899983406067,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,54635.0,Low Risk,True,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,1,At Risk
788977833,0,0.7446808510638299,0,48,2,1,0,0.11862070086384172,0.5061581247516885,4088.0,1.01499998569489,0.07599866473795483,0.2403100775193799,0.782999992370605,0.23823824065706128,1.79250000655884e-05,0.999979972839355,High Recency,Low Monetary,Low Frequency,,NORMAL,90048.0,Very Low Risk,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,1,At Risk
788979258,0,0.5319148936170213,4,38,4,1,4,1.0,0.601907032181168,33001.0,0.592000007629395,0.04356292422387893,0.17054263565891475,0.600000023841858,0.0440440432377696,0.0001539799995953,0.9998499751091,High Recency,Low Monetary,Low Frequency,,NORMAL,49134.0,Very Low Risk,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,0,High Value
788980983,0,0.6170212765957448,1,42,1,4,2,1.0,0.6289233214143822,32933.0,0.824000000953674,0.6499388004895961,0.7906976744186048,0.671999990940094,0.046046045542124575,0.0001983499969355,0.999800026416779,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,512064.0,Very Low Risk,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,High Value
788989083,0,0.6595744680851063,3,44,3,1,2,0.04168064748174928,0.7405641636869289,953.0,0.699999988079071,0.22393457215978635,0.558139534883721,0.745000004768372,0.6626626545999184,5.55639999220148e-05,0.999939978122711,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,199540.0,Low Risk,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,1,At Risk
788990508,0,0.7659574468085107,0,49,4,1,1,0.0030745774743103638,0.31624950337703617,744.0,0.805000007152557,0.17825748303104483,0.35658914728682173,0.697000026702881,0.5175175304179083,3.13290001940913e-05,0.999970018863678,High Recency,Low Monetary,Low Frequency,,NORMAL,181986.0,Low Risk,False,False,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False,1,At Risk
788994783,0,0.46808510638297873,3,35,3,4,3,0.011388335698308563,0.22129519268970996,1258.0,0.671999990940094,0.2230443974630021,0.5116279069767442,0.853999972343445,0.30730731456377713,0.0003793500072788,0.999620020389557,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,158165.0,High Risk,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2,Average
788996058,0,0.44680851063829796,2,34,4,2,4,0.039050476698157116,0.7826777910210568,760.0,0.84799998998642,0.18532324468676978,0.45736434108527135,0.865000009536743,0.7227227162725275,0.0003174600133206,0.999679982662201,Low Recency,Low Monetary,High Frequency,,NORMAL,130594.0,High Risk,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
788997408,0,0.8297872340425533,2,53,6,3,2,0.02287643797146971,0.7616209773539928,278.0,0.535000026226044,0.20557471903861133,0.4263565891472869,0.625,0.8738738883868145,0.0002602800086606,0.99974000453949,High Recency,Low Monetary,High Frequency,Loyal Customers,High Risk,222865.0,High Risk,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,At Risk
789008508,0,0.38297872340425543,4,31,2,1,1,0.061482507978908627,0.6702423520063567,1785.0,0.644999980926514,0.7504729053076665,0.8449612403100777,0.725000023841858,0.4864864816488395,3.38659992848989e-05,0.999970018863678,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,433969.0,Very Low Risk,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,1,At Risk
789012633,0,0.08510638297872343,0,17,3,2,1,0.10368616790873222,0.43305522447357964,3778.0,0.679000020027161,0.13335929676198954,0.45736434108527135,0.815999984741211,0.22422422825559668,5.89019982726313e-05,0.999939978122711,Low Recency,Low Monetary,High Frequency,,NORMAL,49419.0,High Risk,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,At Risk
789013833,1,0.5106382978723405,2,37,5,2,1,1.0,0.15852205005959474,34117.0,0.726000010967255,0.08946255702681652,0.2403100775193799,0.518999993801117,0.012012011961619835,0.983690023422241,0.0163100007921457,High Recency,Low Monetary,Low Frequency,,NORMAL,78366.0,Very Low Risk,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,0,High Value
789016983,0,0.4042553191489362,3,32,2,5,1,0.04564101958118115,0.38458482320222487,1980.0,0.945999979972839,0.40747746745298763,0.5891472868217055,0.50900000333786,0.32832833316597504,0.0001222199935,0.999880015850067,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,250688.0,High Risk,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
789022233,0,0.5106382978723405,2,37,6,5,2,0.0,0.2995629717918157,684.299987792969,0.740000009536743,0.21959497051296317,0.45736434108527135,0.683000028133392,0.5245245067864868,0.0002065599983325,0.999790012836456,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,164909.0,High Risk,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,1,At Risk
789023508,0,0.4255319148936171,3,33,4,1,3,1.0,0.43663090981326974,33417.0,0.815999984741211,0.8334260598642483,0.7751937984496126,0.617999970912933,0.032032033140659354,0.0001056600012816,0.999890029430389,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,511170.0,Very Low Risk,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,0,High Value
789025083,0,0.29787234042553196,4,27,5,3,0,0.0,0.34167659912594356,578.299987792969,0.790000021457672,0.23061088238566818,0.558139534883721,0.864000022411346,0.5985985808605615,7.64919968787581e-05,0.999920010566711,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,125685.0,High Risk,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,1,At Risk
789043008,0,0.6170212765957448,2,43,4,2,4,0.2563872325975137,0.0,9919.0,0.495999991893768,0.0861244019138756,0.4651162790697675,0.842000007629395,0.0,0.0003842400037683,0.999620020389557,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,88494.0,Medium Risk,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,2,Average
789047208,0,0.6595744680851063,2,45,4,1,3,0.030706486626071658,0.6396503774334525,844.0,1.03600001335144,0.2488594636697452,0.5348837209302326,0.795000016689301,0.6566566663319501,9.00559971341863e-05,0.999909996986389,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,224235.0,High Risk,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,At Risk
789048858,0,0.1276595744680851,1,20,5,2,3,0.024055480046873093,0.7409614620580055,369.0,0.73199999332428,0.08929564927116947,0.3798449612403102,0.439000010490417,0.8358358035848588,0.0002114300004905,0.999790012836456,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,42300.0,High Risk,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
789050883,0,0.14893617021276598,2,21,4,3,4,0.11665563073816942,0.0,5297.0,0.778999984264374,0.1193390452876377,0.4031007751937985,0.550000011920929,0.0,0.0007465599919669,0.999249994754791,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,55755.0,Medium Risk,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,2,Average
789052308,1,0.29787234042553196,3,28,6,2,2,0.08720981070117215,0.0,4323.0,0.816999971866608,0.10798931790363858,0.2170542635658915,0.726999998092651,0.0,0.991609990596771,0.008390000090003,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,68628.0,Low Risk,True,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,2,Average
789053883,0,0.3617021276595745,3,31,4,2,1,0.29469098412408,0.88637266587207,8955.0,0.708000004291534,0.17703349282296652,0.5736434108527133,0.647000014781952,0.19919919758665008,8.38100022519939e-05,0.999920010566711,Low Recency,Low Monetary,High Frequency,,NORMAL,114452.0,Low Risk,True,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,1,At Risk
789059958,0,0.3404255319148936,4,30,6,2,4,1.0,0.4151767977751291,33471.0,0.84799998998642,0.1704684544341827,0.5038759689922482,0.922999978065491,0.030030028971794798,0.0003835700044874,0.999620020389557,Low Recency,Low Monetary,High Frequency,,NORMAL,107220.0,Very Low Risk,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,0,High Value
789070233,0,0.5319148936170213,3,39,5,4,3,0.04682006165658453,0.700834326579261,1223.0,0.685999989509583,0.21302993212417937,0.48062015503875977,0.600000023841858,0.591591604491983,0.0003793500072788,0.999620020389557,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,169221.0,High Risk,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,At Risk
789074358,0,0.4255319148936171,2,34,2,2,1,0.2686613629209438,0.0,10325.0,0.86599999666214,0.9094247246022031,0.8682170542635661,0.717999994754791,0.0,6.67279964545742e-05,0.999930024147034,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,573104.0,Low Risk,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,2,Average
789076083,0,0.5106382978723405,3,38,6,3,2,0.04041090986208409,0.5860150973381009,1300.0,0.853999972343445,0.22799599421386446,0.5736434108527133,0.647000014781952,0.5325325309199841,0.0001814499992178,0.999819993972778,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,175104.0,High Risk,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,At Risk
789079758,0,0.38297872340425543,4,32,3,2,3,1.0,0.5387365911799762,33160.0,1.1690000295639,0.05680427283854457,0.29457364341085274,0.654999971389771,0.03903903934139196,0.0002905100118368,0.999710023403168,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,48992.0,Very Low Risk,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0,High Value
789081408,1,0.38297872340425543,4,32,6,3,4,0.0,0.06754072308303535,1268.30004882813,0.888999998569489,0.11221764771336376,0.27131782945736443,0.40599998831749,0.11811811731184399,0.99821001291275,0.0017930399626493,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,80864.0,High Risk,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,2,Average
789082758,0,0.29787234042553196,2,28,1,3,3,0.03917140409050618,0.6599125943583631,1073.0,0.726000010967255,0.24874819183264718,0.62015503875969,0.698000013828278,0.6086085811952784,0.000294080004096,0.999710023403168,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,139468.0,High Risk,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
789087858,0,0.7234042553191491,0,48,4,2,1,0.058126772841222085,0.9825188716726262,888.0,0.894999980926514,0.22693891176143316,0.45736434108527135,1.02900004386902,0.7367367286739922,5.89019982726313e-05,0.999939978122711,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,220272.0,Low Risk,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,1,At Risk
789089958,0,0.6595744680851063,2,45,5,2,3,0.9605474382461178,0.0,33211.0,0.73199999332428,0.17536441526649604,0.5503875968992249,0.760999977588654,0.0,0.0001681499998085,0.999830007553101,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,164790.0,Low Risk,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True,0,High Value
789095958,1,0.5106382978723405,1,38,4,3,3,0.18637027242740523,0.29558998808104886,6859.0,0.711000025272369,0.11054857015689329,0.24806201550387605,0.273000001907349,0.09809809426829458,0.996810019016266,0.0031927800737321,High Recency,Low Monetary,Low Frequency,,NORMAL,94886.0,Low Risk,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,2,Average
789097833,0,0.2765957446808511,0,27,4,3,3,0.07523799885861475,0.2860548271752086,3207.0,0.629999995231628,0.2069656170023367,0.6434108527131783,0.898000001907349,0.18318317915181112,0.0002523699949961,0.999750018119812,Low Recency,Low Monetary,High Frequency,,NORMAL,114210.0,High Risk,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,2,Average
789099783,0,0.3617021276595745,2,31,6,3,3,0.019067225112474176,0.3333333333333333,1230.0,0.922999978065491,0.200678758206298,0.4651162790697675,0.707000017166138,0.40640638947464375,0.0003325100115034,0.999670028686523,Low Recency,Low Monetary,High Frequency,,NORMAL,127627.0,High Risk,False,False,False,False,True,False,False,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
789101883,0,0.1276595744680851,3,20,6,2,2,0.38713997557493995,0.6646801748112833,12571.0,0.699000000953674,0.12345610326026482,0.43410852713178305,0.535000026226044,0.11711711429515681,0.0001298199931625,0.999870002269745,Low Recency,Low Monetary,High Frequency,,NORMAL,54580.0,Very Low Risk,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,0,High Value
789105183,0,0.5957446808510638,3,42,3,1,2,1.0,0.9884783472387764,32028.0,0.551999986171722,0.2164793590742183,0.5968992248062016,0.776000022888184,0.07207206804069993,6.07629990554415e-05,0.999939978122711,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,184842.0,Very Low Risk,True,False,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,True,0,High Value
789109983,0,0.29787234042553196,3,28,4,1,4,0.09147250128147669,0.5633690901867302,3046.0,0.920000016689301,0.1869366863246912,0.4883720930232559,0.46000000834465,0.31831830299910435,0.0001594200002728,0.999840021133423,Low Recency,Low Monetary,High Frequency,,NORMAL,108360.0,Low Risk,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1,At Risk
789111483,0,0.4255319148936171,3,34,5,3,4,0.4567336898718267,0.7350019864918553,14696.0,0.728999972343445,0.20835651496606208,0.5038759689922482,0.561999976634979,0.11211211412779784,0.0005354299792088,0.999459981918335,Low Recency,Low Monetary,High Frequency,,NORMAL,144670.0,Very Low Risk,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,0,High Value
789114408,0,0.5106382978723405,1,38,3,1,4,0.08294712012086763,0.0,4182.0,0.852999985218048,0.23272504729053078,0.558139534883721,0.607999980449677,0.0,0.0001745500048855,0.999830007553101,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,178334.0,Low Risk,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,False,False,2,Average
789115833,0,0.38297872340425543,4,32,5,3,2,0.054257096286052006,0.41080651569328563,2199.0,0.75900000333786,0.04150439523756537,0.1472868217054264,0.705999970436096,0.3203203090324787,0.0001833900023484,0.999819993972778,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,40192.0,Low Risk,True,False,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False,False,1,At Risk
789121233,0,0.574468085106383,2,41,5,1,3,0.026927505615163383,0.909813269765594,39.0,0.532999992370605,0.22805163013241347,0.5116279069767442,0.767000019550323,0.9839839517330072,0.0001018300026771,0.999899983406067,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,188969.0,High Risk,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,1,At Risk
789122808,1,0.3191489361702127,4,29,5,2,3,0.05570822499424079,0.0,3281.0,0.875,0.13335929676198954,0.27131782945736443,0.40599998831749,0.0,0.994899988174438,0.0051000001840293,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,84303.0,Low Risk,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,2,Average
789124683,0,0.5957446808510638,2,42,4,2,3,0.32586001950205146,0.0,12217.0,1.07500004768372,0.033381551129409145,0.08527131782945739,0.75,0.0,0.0002104199957102,0.999790012836456,High Recency,Low Monetary,Low Frequency,,NORMAL,46620.0,Very Low Risk,True,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,2,Average
789125733,0,0.2553191489361702,4,26,4,2,4,0.07750538746515971,0.5570123162495034,2600.0,0.578999996185303,0.08924001335262045,0.3333333333333334,0.513999998569489,0.3503503398687833,0.0004955399781465,0.999499976634979,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,54964.0,High Risk,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
789127533,0,0.4893617021276597,4,37,5,2,2,0.9341550348659343,0.6611044894715932,30674.0,0.919000029563904,0.13925670412818517,0.5658914728682172,0.765999972820282,0.05105104943850221,0.0001160399988293,0.999880015850067,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,111481.0,Very Low Risk,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,High Value
789129033,0,0.38297872340425543,5,32,5,3,2,0.4072743864010593,0.3484306714342471,14033.0,0.772000014781952,0.03560698787136976,0.12403100775193801,0.625,0.0590590586559219,0.0002041200059466,0.999800026416779,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,36800.0,Very Low Risk,True,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,2,Average
789138258,0,0.4042553191489362,3,34,2,3,2,0.0464875113276246,0.9423917361938816,604.0,0.772000014781952,0.23862245465672638,0.5658914728682172,0.728999972343445,0.7977977784472116,0.0001814499992178,0.999819993972778,Low Recency,High Monetary,High Frequency,Potential Churn Risk,High Risk,163166.0,High Risk,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,At Risk
789140283,0,0.574468085106383,0,42,5,4,1,0.03705517472439755,0.8092967818831943,627.0,0.850000023841858,0.04317347279403583,0.1472868217054264,0.933000028133392,0.7657657415775326,0.0001124999980675,0.999890029430389,High Recency,Low Monetary,Low Frequency,,High Risk,54012.0,Very Low Risk,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1,At Risk
789143283,0,0.3191489361702127,1,30,4,2,3,0.12723677756871257,0.4668255860150973,4472.0,0.801999986171722,0.24246133303660844,0.5116279069767442,0.810000002384186,0.20820820982075672,0.0001847499952418,0.999819993972778,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,146040.0,Medium Risk,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,1,At Risk
789144633,0,0.4042553191489362,1,34,3,2,2,0.24991761710683877,0.3377036154151768,8855.0,0.481000006198883,0.08295315455658173,0.18604651162790703,0.888999998569489,0.0880880864755392,0.0001068400015356,0.999890029430389,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,68034.0,Very Low Risk,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,2,Average
789150633,0,0.5106382978723405,3,38,6,3,2,0.047999103731987916,0.7500993245927692,1138.0,0.762000024318695,0.17675531323022142,0.372093023255814,0.811999976634979,0.6246246294622713,0.0001866499951574,0.999809980392456,High Recency,Low Monetary,Low Frequency,,NORMAL,140106.0,High Risk,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
789151983,0,0.3617021276595745,4,31,2,3,3,0.0801960219449264,0.44020659515295985,2983.0,0.773999989032745,0.26338043841103814,0.5968992248062016,0.705999970436096,0.27127126562735054,0.0003172600117977,0.999679982662201,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,162564.0,Low Risk,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1,At Risk
789154833,0,0.6382978723404256,3,44,5,2,0,0.5318296005205959,0.36233611442193087,18118.0,0.893999993801117,0.20179147657727828,0.48062015503875977,0.532000005245209,0.04804804784647944,4.23540004703682e-05,0.999960005283356,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,182028.0,Very Low Risk,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,0,High Value
789158433,0,0.4893617021276597,2,38,4,1,2,0.032006456093824104,0.66507747318236,823.0,0.700999975204468,0.13419383554022477,0.3333333333333334,0.962999999523163,0.6706706787334157,5.35420003870968e-05,0.999949991703033,High Recency,Low Monetary,Low Frequency,,NORMAL,111036.0,Low Risk,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1,At Risk
789161358,0,0.08510638297872343,0,19,3,1,4,0.05365245932430669,1.0,696.0,1.27499997615814,0.11995104039167687,0.27906976744186046,1.0,0.783783766045746,0.0001356199936708,0.999859988689423,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,50654.0,High Risk,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
789164283,0,0.6170212765957448,0,44,1,1,3,0.03499940905446346,0.766388557806913,667.0,0.609000027179718,0.23456103260264827,0.5968992248062016,0.811999976634979,0.7437437050425707,8.17359978100285e-05,0.999920010566711,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,207944.0,High Risk,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
789167658,0,0.17021276595744675,3,23,5,3,2,0.08485172655036538,0.7210965435041716,2430.0,0.846000015735626,0.05697118059419161,0.18604651162790703,0.545000016689301,0.4284284260096057,0.0001814599963836,0.999819993972778,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,35282.0,Low Risk,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1,At Risk
789170283,0,0.574468085106383,1,42,5,5,4,0.15344778986037236,0.38855780691299163,5536.0,0.842999994754791,0.14320685434516522,0.41085271317829464,0.657999992370605,0.15015015418152192,0.0005409599980339,0.999459981918335,High Recency,Low Monetary,Low Frequency,,NORMAL,129528.0,Very Low Risk,True,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,2,Average
789172683,0,0.6382978723404256,2,45,6,2,0,0.025536840603149133,0.5681366706396503,853.0,2.31599998474121,0.06848781573383776,0.13178294573643412,0.587999999523163,0.6266266056634917,6.07590009167325e-05,0.999939978122711,High Recency,Low Monetary,Low Frequency,,NORMAL,78345.0,Low Risk,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,1,At Risk
789173958,0,0.4042553191489362,2,34,4,1,2,0.0,0.3484306714342471,561.299987792969,0.742999970912933,0.2099143206854345,0.5116279069767442,0.616999983787537,0.6106106170608065,5.50769982510246e-05,0.999939978122711,Low Recency,Low Monetary,High Frequency,,NORMAL,145622.0,High Risk,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
789175683,0,0.4893617021276597,2,38,2,3,2,0.28123781172524653,1.0,8224.0,1.08700001239777,0.43629687326137756,0.47286821705426363,0.820999979972839,0.23423422859031362,0.0001580100069986,0.999840021133423,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,317376.0,Medium Risk,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,1,At Risk
789177333,1,0.44680851063829796,2,36,6,3,2,0.007700050231662085,0.4322606277314263,605.0,0.532000005245209,0.0886836541671303,0.23255813953488377,0.739000022411346,0.6436436420310948,0.994470000267029,0.0055300001986324,High Recency,Low Monetary,Low Frequency,,NORMAL,75744.0,High Risk,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,1,At Risk
789179583,0,0.04255319148936166,1,17,5,3,2,0.31570211854472996,0.5911799761620977,10393.0,0.587000012397766,0.2422944252809614,0.5968992248062016,0.890999972820282,0.1251251235125763,0.0001641499984543,0.999840021133423,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,82705.0,Medium Risk,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,High Value
789180933,0,0.23404255319148942,3,26,3,1,2,0.04470383229047589,0.8804131903059197,701.0,0.810000002384186,0.2233225770557472,0.4418604651162792,0.488999992609024,0.7607607414101746,5.55590013391338e-05,0.999939978122711,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,117624.0,High Risk,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,1,At Risk
789182358,0,0.6382978723404256,1,45,3,1,2,0.4894445495022488,0.5617798967024236,16214.0,0.602999985218048,0.19366863246912205,0.5116279069767442,0.616999983787537,0.08008007725811962,5.3154999477556e-05,0.999949991703033,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,179595.0,Very Low Risk,True,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,0,High Value
789185508,0,0.4893617021276597,2,38,5,2,1,0.12388104243102604,0.300357568533969,4780.0,0.634999990463257,0.18960721041504394,0.4651162790697675,0.628000020980835,0.1371371298806676,6.67279964545742e-05,0.999930024147034,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,148884.0,Low Risk,True,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,2,Average
789186858,0,0.5531914893617023,2,41,2,5,1,0.9619078714100447,0.3686928883591577,32328.0,0.694000005722046,0.4053633025481251,0.6744186046511629,0.589999973773956,0.028028028531949512,0.0001211600028909,0.999880015850067,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,319636.0,Very Low Risk,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,0,High Value
789187908,0,0.6382978723404256,2,45,4,2,2,0.2921515088847496,0.7731426301152166,9156.0,0.625,0.0521864915989763,0.20155038759689928,1.0,0.17517516993439164,0.0001170300020021,0.999880015850067,High Recency,Low Monetary,Low Frequency,,NORMAL,65160.0,Very Low Risk,True,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,1,At Risk
789191358,0,0.6170212765957448,4,44,2,3,2,0.01256737777371194,0.3154549066348828,1060.0,0.614000022411346,0.19611661288527873,0.5426356589147288,0.739000022411346,0.4284284260096057,0.0001886399986688,0.999809980392456,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,177540.0,Very Low Risk,True,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,1,At Risk
789193383,0,0.8297872340425533,0,54,3,1,5,0.036450537762652224,0.6718315454906635,953.0,0.754999995231628,0.1660732168688105,0.4651162790697675,0.628000020980835,0.6406406180649564,0.0002412799949524,0.99975997209549,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,188730.0,High Risk,True,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,1,At Risk
