CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Attrition_Risk_Score,Attrition_Confidence_Score,R_score,M_score,F_score,Cus_Segmentation,Risk_Status,CLV
813449508,1,61,M,0,Graduate,Married,$60K - $80K,Blue,56,6,2,3,9918,850,9068,0.688000023365021,2485,40,0.28999999165535,0.0860000029206276,0.993950009346008,0.00604999996721745,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,139160.00
813453408,0,40,F,5,College,Married,Less than $40K,Blue,35,3,1,3,2448,1693,755,0.501999974250793,1269,30,0.875,0.691999971866608,9.29820016608573E-05,0.999909996986389,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,44415.00
813469458,0,26,F,1,Graduate,Single,$40K - $60K,Blue,20,6,3,3,1438.30004882813,673,765.299987792969,0.595000028610229,2167,48,0.412000000476837,0.467999994754791,0.000283950008451939,0.999719977378845,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,43340.00
813499458,1,45,M,5,High School,Unknown,$60K - $80K,Blue,40,3,3,1,1438.30004882813,0,1438.30004882813,1.23000001907349,2132,31,0.10700000077486,0,0.990899980068207,0.00910000037401915,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,85280.00
813573333,0,60,M,1,High School,Married,Less than $40K,Blue,55,5,1,4,2661,1466,1195,0.630999982357025,1354,25,0.316000014543533,0.550999999046326,0.000144210003782064,0.999859988689423,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,74470.00
813752433,1,43,F,3,Graduate,Single,Less than $40K,Blue,38,5,2,4,4075,1986,2089,1.21399998664856,2449,27,0.0379999987781048,0.486999988555908,0.997060000896454,0.00294141005724669,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,93062.00
813755658,0,60,M,1,Graduate,Single,$80K - $120K,Blue,55,6,2,1,11524,0,11524,0.681999981403351,3598,72,0.532000005245209,0,6.44280007691123E-05,0.999939978122711,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,197890.00
813764283,0,39,M,3,High School,Married,$80K - $120K,Blue,34,2,1,2,17978,1820,16158,0.850000023841858,15657,114,0.810000002384186,0.101000003516674,5.55590013391338E-05,0.999939978122711,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,532338.00
813804783,1,41,F,1,High School,Single,$40K - $60K,Blue,36,4,3,3,2667,0,2667,0.493999987840652,4399,54,0.861999988555908,0,0.996389985084534,0.00360857998020947,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,158364.00
813807258,0,50,F,2,High School,Married,$40K - $60K,Blue,45,6,3,3,1438.30004882813,0,1438.30004882813,0.707000017166138,4670,82,0.864000022411346,0,0.000294080004096031,0.999710023403168,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,210150.00
813810333,1,50,M,3,Post-Graduate,Married,$60K - $80K,Blue,45,6,4,3,2049,0,2049,0.973999977111816,2703,54,1,0,0.997770011425018,0.00223444006405771,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,121635.00
813814008,0,53,F,1,High School,Married,Less than $40K,Blue,48,6,3,2,2324,1576,748,0.727999985218048,1272,37,1.31200003623962,0.677999973297119,0.000164130004122853,0.999840021133423,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,61056.00
813890883,0,44,F,1,Uneducated,Unknown,Less than $40K,Blue,39,4,2,1,1555,0,1555,0.583000004291534,3811,65,0.711000025272369,0,6.62449965602718E-05,0.999930024147034,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,148629.00
813895458,0,49,F,0,Not_Specified,Single,Unknown,Blue,43,6,3,3,2874,0,2874,0.675999999046326,4617,89,0.779999971389771,0,0.000285349990008399,0.999710023403168,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,198531.00
813901458,0,60,M,1,High School,Single,$60K - $80K,Silver,55,5,5,3,34516,1642,32874,0.708999991416931,14954,95,0.695999979972839,0.0480000004172325,0.000278580002486706,0.999719977378845,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,822470.00
813905508,0,57,F,3,Uneducated,Single,Less than $40K,Blue,52,4,3,3,2002,1188,814,0.629999995231628,3735,73,0.658999979496002,0.592999994754791,0.000322750012855977,0.999679982662201,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,194220.00
813915933,0,45,M,2,Graduate,Divorced,$40K - $60K,Blue,40,3,3,2,2259,954,1305,0.694999992847443,1393,35,0.842000007629395,0.421999990940094,0.000179869995918125,0.999819993972778,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,55720.00
813952233,0,44,M,3,Graduate,Unknown,Less than $40K,Blue,39,5,2,4,2978,2134,844,0.578999996185303,1413,46,0.393999993801117,0.717000007629395,0.000338860001647845,0.999660015106201,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,55107.00
813961233,0,30,M,0,Not_Specified,Single,$80K - $120K,Blue,25,5,2,2,4237,1676,2561,0.78600001335144,2465,88,0.725000023841858,0.395999997854233,0.000107359999674372,0.999890029430389,Low Recency,Low Monetary,High Frequency,NULL,NORMAL,61625.00
813964383,0,35,M,3,Graduate,Single,$40K - $60K,Blue,30,3,1,3,8969,1226,7743,0.839999973773956,2568,59,0.735000014305115,0.136999994516373,9.61260011536069E-05,0.999899983406067,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,77040.00
813967983,0,44,F,2,College,Married,$40K - $60K,Blue,39,4,1,2,1701,775,926,0.847000002861023,4471,71,0.614000022411346,0.456000000238419,5.35469989699777E-05,0.999949991703033,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,174369.00
813971283,0,43,M,4,Not_Specified,Married,$80K - $120K,Blue,38,5,1,2,2510,1508,1002,0.727999985218048,3623,63,0.852999985218048,0.601000010967255,6.34919997537509E-05,0.999939978122711,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,137674.00
813990483,0,27,F,0,High School,Married,Less than $40K,Blue,22,4,1,2,1864,1384,480,0.903999984264374,1662,32,0.391000002622604,0.741999983787537,4.59459988633171E-05,0.999949991703033,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,36564.00
814086333,0,36,M,3,College,Married,$40K - $60K,Blue,31,6,2,4,2220,1337,883,0.76800000667572,1685,44,0.375,0.601999998092651,0.000329450005665421,0.999670028686523,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,52235.00
814091058,1,38,F,1,College,Single,Less than $40K,Blue,33,6,2,3,3119,2517,602,0.722000002861023,2492,50,0.514999985694885,0.806999981403351,0.994310021400452,0.00569000001996756,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,82236.00
814092858,0,49,F,3,Graduate,Unknown,Unknown,Blue,44,5,2,1,2222,694,1528,0.902999997138977,4372,65,0.711000025272369,0.312000006437302,7.122600072762E-05,0.999930024147034,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,192368.00
814181433,0,46,M,5,College,Married,$40K - $60K,Blue,41,1,3,2,3914,1683,2231,0.635999977588654,4242,64,0.730000019073486,0.430000007152557,0.000180539995199069,0.999819993972778,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,173922.00
814191333,1,55,M,2,Not_Specified,Divorced,$120K +,Blue,50,5,4,3,24250,278,23972,0.647000014781952,2153,41,0.577000021934509,0.0109999999403954,0.99752002954483,0.00248146010562778,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,107650.00
814195758,0,42,M,1,Graduate,Single,$60K - $80K,Blue,37,4,1,1,2596,1210,1386,0.549000024795532,4642,78,0.695999979972839,0.465999990701675,3.11760013573803E-05,0.999970018863678,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,171754.00
814219008,0,65,M,1,Doctorate,Single,$40K - $60K,Blue,56,5,2,2,1456,867,589,0.725000023841858,3953,69,0.725000023841858,0.595000028610229,0.000154599998495542,0.9998499751091,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,221368.00
814312308,0,54,F,3,Uneducated,Married,$40K - $60K,Blue,49,5,3,2,5335,1373,3962,0.558000028133392,1435,29,0.611000001430511,0.256999999284744,0.000191910003195517,0.999809980392456,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,70315.00
814364808,0,36,F,2,Uneducated,Married,Unknown,Blue,31,5,3,1,3002,1002,2000,1.03299999237061,2624,46,1,0.333999991416931,0.000111529996502213,0.999890029430389,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,81344.00
814459833,0,42,F,3,Graduate,Single,Less than $40K,Blue,37,5,3,4,8017,0,8017,0.538999974727631,3042,55,0.527999997138977,0,0.000535429979208857,0.999459981918335,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,112554.00
814471983,0,42,M,3,High School,Divorced,$80K - $120K,Blue,37,6,3,3,27310,0,27310,0.919000029563904,1537,41,1.04999995231628,0,0.000305160006973892,0.999689996242523,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,56869.00
814483608,1,47,F,4,Graduate,Divorced,Less than $40K,Blue,42,1,3,3,5798,2517,3281,0.579999983310699,1860,43,0.43299999833107,0.433999985456467,0.996860027313232,0.0031411200761795,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,78120.00
814489683,0,34,F,2,Not_Specified,Single,Less than $40K,Blue,29,3,1,0,5387,795,4592,0.837000012397766,2596,59,1.03400003910065,0.148000001907349,2.23309998546029E-05,0.999979972839355,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,75284.00
814497483,0,60,M,0,Uneducated,Married,$60K - $80K,Blue,55,6,1,2,6479,1393,5086,0.467999994754791,1618,47,0.958000004291534,0.215000003576279,4.85950004076585E-05,0.999949991703033,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,88990.00
814513008,0,38,M,2,Graduate,Married,$80K - $120K,Blue,33,5,3,3,9620,2033,7587,0.666999995708466,1735,43,0.386999994516373,0.210999995470047,0.000302509986795485,0.999700009822845,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,57255.00
814529508,0,39,F,3,High School,Unknown,Unknown,Blue,34,4,3,2,15370,686,14684,0.810000002384186,4106,71,1.02900004386902,0.0450000017881393,0.000181449999217875,0.999819993972778,Low Recency,Low Monetary,High Frequency,NULL,NORMAL,139604.00
814571058,0,30,F,1,College,Single,Less than $40K,Blue,24,4,3,0,3450,2517,933,0.65200001001358,2545,64,0.777999997138977,0.730000019073486,6.0551999922609E-05,0.999939978122711,Low Recency,Low Monetary,Low Frequency,At Risk Customers,High Risk,61080.00
814586958,0,43,F,2,College,Divorced,Unknown,Blue,38,4,3,2,3264,2042,1222,0.751999974250793,4624,75,0.704999983310699,0.625999987125397,0.000174879998667166,0.999830007553101,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,175712.00
814590483,0,45,F,2,Graduate,Married,$40K - $60K,Blue,40,1,3,3,3592,865,2727,0.662999987602234,12777,95,0.726999998092651,0.24099999666214,0.000302509986795485,0.999700009822845,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,511080.00
814593858,0,58,M,3,High School,Single,$120K +,Blue,53,4,1,2,6103,1798,4305,0.704999983310699,1468,34,0.619000017642975,0.294999986886978,5.55590013391338E-05,0.999939978122711,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,77804.00
814611633,0,47,F,2,Uneducated,Single,Less than $40K,Blue,42,3,1,2,2271,2154,117,1.12999999523163,4150,69,0.865000009536743,0.948000013828278,5.66300004720688E-05,0.999939978122711,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,174300.00
814752558,0,50,M,1,Uneducated,Married,$40K - $60K,Blue,45,5,3,3,2151,1163,988,0.848999977111816,2513,62,0.589999973773956,0.541000008583069,0.000291959993774071,0.999710023403168,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,113085.00
814760358,0,53,M,3,Graduate,Unknown,$40K - $60K,Blue,48,2,2,2,14627,1997,12630,0.717999994754791,7766,82,0.745000004768372,0.136999994516373,0.000118110001494642,0.999880015850067,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,372768.00
814765533,1,44,F,4,High School,Single,$40K - $60K,Blue,39,4,3,3,10587,2517,8070,1.05200004577637,2971,54,0.741999983787537,0.238000005483627,0.996770024299622,0.00323085999116302,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,115869.00
814776033,0,34,M,2,Graduate,Single,$80K - $120K,Blue,29,3,1,3,13395,1678,11717,1.00600004196167,2650,69,0.865000009536743,0.125,9.26369975786656E-05,0.999909996986389,Low Recency,Low Monetary,High Frequency,NULL,NORMAL,76850.00
814785108,0,45,F,1,Graduate,Married,Less than $40K,Blue,40,5,3,2,2493,1655,838,0.907000005245209,4473,76,0.899999976158142,0.663999974727631,0.000168829996255226,0.999830007553101,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,178920.00
814829583,0,42,F,3,Not_Specified,Single,Less than $40K,Blue,37,6,1,3,6453,0,6453,0.759999990463257,4822,74,0.609000027179718,0,0.000105660001281649,0.999890029430389,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,178414.00
814833408,0,56,M,2,Doctorate,Married,$60K - $80K,Blue,51,3,3,4,6036,1409,4627,0.560000002384186,1741,45,0.363999992609024,0.232999995350838,0.000746559991966933,0.999249994754791,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,88791.00
814840833,1,44,M,4,Doctorate,Married,$120K +,Blue,39,4,3,2,7924,2517,5407,0.662999987602234,2393,37,0.681999981403351,0.317999988794327,0.996349990367889,0.00364905991591513,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,93327.00
814845933,0,62,M,0,Graduate,Single,$80K - $120K,Blue,56,4,3,3,1438.30004882813,0,1438.30004882813,0.794000029563904,3628,74,0.643999993801117,0,0.000259599997662008,0.99974000453949,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,203168.00
814852533,0,50,M,1,Graduate,Married,$80K - $120K,Blue,45,3,2,2,16813,1185,15628,0.551999986171722,1482,46,0.64300000667572,0.0700000002980232,0.000106840001535602,0.999890029430389,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,66690.00
814987983,0,37,F,2,College,Single,$40K - $60K,Blue,32,2,1,3,3680,683,2997,0.850000023841858,4835,77,0.75,0.186000004410744,9.00640006875619E-05,0.999909996986389,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,154720.00
814989933,0,45,F,4,College,Unknown,Less than $40K,Blue,40,1,2,1,1795,1058,737,0.777999997138977,5575,73,0.737999975681305,0.58899998664856,6.99879965395667E-05,0.999930024147034,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,223000.00
814995933,0,58,F,3,Graduate,Married,Less than $40K,Blue,53,5,3,2,5798,1794,4004,0.564000010490417,1724,45,0.451999992132187,0.308999985456467,0.000186649995157495,0.999809980392456,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,91372.00
815001108,0,48,M,2,Doctorate,Single,Less than $40K,Blue,43,3,3,2,5945,1685,4260,0.899999976158142,3598,67,0.717999994754791,0.282999992370605,0.000260280008660629,0.99974000453949,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,154714.00
815015283,0,43,F,4,Graduate,Married,Less than $40K,Blue,38,4,2,2,2655,1650,1005,0.700999975204468,4025,62,0.589999973773956,0.620999991893768,0.000119370000902563,0.999880015850067,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,152950.00
815062383,0,35,F,2,High School,Married,Less than $40K,Blue,30,3,3,1,4549,1193,3356,0.444999992847443,1914,33,0.5,0.261999994516373,0.000105450002592988,0.999890029430389,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,57420.00
815072283,0,50,F,3,Graduate,Married,Less than $40K,Blue,45,1,3,1,1789,1156,633,0.748000025749207,5110,75,0.629999995231628,0.646000027656555,0.00011256000288995,0.999890029430389,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,229950.00
815078433,0,42,F,4,Not_Specified,Married,Less than $40K,Blue,37,2,1,3,6551,1718,4833,1.20700001716614,13363,99,0.623000025749207,0.261999994516373,0.000106790001154877,0.999890029430389,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,494431.00
815085708,1,60,F,0,High School,Single,$40K - $60K,Blue,55,1,5,5,10882,2517,8365,0.266000002622604,1861,46,0.277999997138977,0.231000006198883,0.998799979686737,0.00119983998592943,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,102355.00
815088483,0,28,F,1,Graduate,Divorced,Less than $40K,Blue,23,4,1,3,2543,1156,1387,0.640999972820282,3864,64,0.684000015258789,0.455000013113022,8.69520008563995E-05,0.999909996986389,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,88872.00
815091333,0,48,F,3,Not_Specified,Married,Less than $40K,Blue,43,3,1,2,3119,2196,923,0.810000002384186,4705,77,1.20000004768372,0.703999996185303,6.28199995844625E-05,0.999939978122711,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,202315.00
815104608,0,28,F,0,Graduate,Divorced,Less than $40K,Blue,23,5,1,3,3818,584,3234,0.699999988079071,2947,87,0.705999970436096,0.152999997138977,7.94939987827092E-05,0.999920010566711,Low Recency,Low Monetary,High Frequency,NULL,NORMAL,67781.00
815230458,0,31,M,1,High School,Divorced,$40K - $60K,Silver,26,1,1,3,15504,1277,14227,0.611999988555908,14181,126,0.615000009536743,0.0820000022649765,7.6377997174859E-05,0.999920010566711,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,368706.00
815240358,0,47,F,3,Uneducated,Married,Unknown,Blue,42,4,1,4,25027,1501,23526,1.06299996376038,3357,62,0.771000027656555,0.0599999986588955,0.000168610000400804,0.999830007553101,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,140994.00
815253708,0,46,F,2,High School,Divorced,Less than $40K,Blue,41,1,2,2,2841,1807,1034,0.573000013828278,4144,73,0.779999971389771,0.635999977588654,0.000110649998532608,0.999890029430389,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,169904.00
815288583,0,32,M,0,Graduate,Married,$40K - $60K,Blue,27,3,3,2,4815,1591,3224,1.40900003910065,2501,36,0.71399998664856,0.330000013113022,0.000154349996591918,0.9998499751091,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,67527.00
815299833,0,38,F,2,Graduate,Married,Less than $40K,Blue,33,5,2,3,2228,1717,511,1.625,2334,61,0.84799998998642,0.771000027656555,0.000191429993719794,0.999809980392456,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,77022.00
815308683,0,46,M,3,College,Married,$80K - $120K,Blue,41,4,3,1,18927,887,18040,1.06500005722046,3101,54,1,0.0469999983906746,0.000109439999505412,0.999890029430389,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,127141.00
815315058,1,48,F,4,High School,Married,$40K - $60K,Blue,43,4,2,2,1438.30004882813,0,1438.30004882813,0.722000002861023,2520,45,0.451999992132187,0,0.991460025310516,0.00853999983519316,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,108360.00
815320383,1,46,F,3,Not_Specified,Unknown,Less than $40K,Blue,41,5,3,2,4710,0,4710,0.717000007629395,2690,43,0.954999983310699,0,0.995150029659271,0.00484966998919845,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,110290.00
815324433,0,46,F,4,High School,Married,Less than $40K,Blue,41,6,3,1,1438.30004882813,0,1438.30004882813,0.921000003814697,4200,86,0.53600001335144,0,0.000110599998151883,0.999890029430389,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,172200.00
815353083,1,44,M,1,College,Divorced,$80K - $120K,Silver,39,2,3,2,34516,2361,32155,0.528999984264374,1853,36,0.384999990463257,0.068000003695488,0.993300020694733,0.00669999979436398,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,72267.00
815472108,0,42,M,3,High School,Single,$40K - $60K,Blue,37,3,3,3,2247,1045,1202,0.952000021934509,1300,31,0.550000011920929,0.465000003576279,0.000305160006973892,0.999689996242523,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,48100.00
815484783,0,57,M,0,Uneducated,Single,$60K - $80K,Blue,42,6,4,3,8377,1211,7166,0.813000023365021,1797,44,1.20000004768372,0.144999995827675,0.000322570005664602,0.999679982662201,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,75474.00
815498733,0,51,F,3,Not_Specified,Single,Less than $40K,Blue,46,3,2,2,4333,1848,2485,0.63400000333786,7643,85,0.771000027656555,0.425999999046326,0.000129819993162528,0.999870002269745,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,351578.00
815500983,0,59,F,1,Uneducated,Married,Less than $40K,Blue,54,5,3,0,2890,2001,889,1.33399999141693,1860,36,1,0.691999971866608,6.40380021650344E-05,0.999939978122711,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,100440.00
815504583,1,48,F,4,Graduate,Single,$40K - $60K,Blue,43,3,2,4,1538,0,1538,0.684000015258789,2275,43,0.483000010251999,0,0.997089982032776,0.00291040004231036,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,97825.00
815510883,0,36,M,2,Post-Graduate,Single,$40K - $60K,Blue,31,3,2,5,11862,2282,9580,0.837000012397766,2576,74,0.850000023841858,0.19200000166893,0.000664739985950291,0.999339997768402,Low Recency,Low Monetary,High Frequency,NULL,NORMAL,79856.00
815515158,0,49,F,2,Not_Specified,Single,$40K - $60K,Blue,44,6,1,3,2147,1402,745,0.611999988555908,4240,69,0.683000028133392,0.652999997138977,0.000101830002677161,0.999899983406067,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,186560.00
815520333,0,55,M,3,High School,Married,$60K - $80K,Blue,50,2,1,2,5282,1144,4138,0.800000011920929,13513,115,0.597000002861023,0.216999992728233,5.55590013391338E-05,0.999939978122711,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,675650.00
815525508,0,46,F,3,High School,Unknown,Less than $40K,Blue,41,2,1,4,1515,0,1515,0.819000005722046,3894,60,0.818000018596649,0,0.000159420000272803,0.999840021133423,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,159654.00
815539233,1,54,M,4,High School,Single,$80K - $120K,Silver,49,1,3,4,34516,214,34302,0,1201,22,0,0.00600000005215406,0.997900009155273,0.00209821993485093,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,58849.00
815582358,0,47,F,5,Not_Specified,Unknown,Less than $40K,Blue,42,2,1,2,2519,1584,935,0.759999990463257,8852,95,0.75900000333786,0.629000008106232,6.2501996580977E-05,0.999939978122711,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,371784.00
815589558,0,50,M,2,Post-Graduate,Married,$80K - $120K,Blue,45,6,3,2,1867,1478,389,0.726999998092651,4097,70,0.707000017166138,0.791999995708466,0.000211649996344931,0.999790012836456,High Recency,Low Monetary,High Frequency,Loyal Customers,High Risk,184365.00
815596608,0,48,F,5,Uneducated,Married,$40K - $60K,Blue,43,4,1,3,2866,921,1945,0.653999984264374,4615,72,0.600000023841858,0.321000009775162,9.83349964371882E-05,0.999899983406067,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,198445.00
815598858,0,48,M,3,Graduate,Married,$40K - $60K,Blue,43,5,1,1,2423,1779,644,0.503000020980835,4035,74,0.805000007152557,0.734000027179718,3.44649997714441E-05,0.999970018863678,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,173505.00
815613033,0,49,M,2,Not_Specified,Married,Less than $40K,Silver,44,2,2,3,12518,1722,10796,0.890999972820282,14276,96,0.777999997138977,0.137999996542931,0.000190129998372868,0.999809980392456,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,628144.00
815727183,0,36,M,3,High School,Single,$80K - $120K,Blue,31,6,1,1,5228,1443,3785,0.934000015258789,2683,62,0.938000023365021,0.275999993085861,3.35049990098923E-05,0.999970018863678,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,83173.00
815756058,0,54,F,1,Graduate,Single,Less than $40K,Blue,49,3,2,2,2930,2266,664,0.734000027179718,4752,72,1.32299995422363,0.773000001907349,0.000106840001535602,0.999890029430389,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,232848.00
815761908,0,46,F,3,Not_Specified,Married,Unknown,Silver,41,6,3,2,34516,0,34516,0.896000027656555,3722,72,0.755999982357025,0,0.00018538000585977,0.999809980392456,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,152602.00
815767983,0,45,M,0,Graduate,Married,$60K - $80K,Blue,40,4,3,3,1438.30004882813,0,1438.30004882813,0.555000007152557,4869,66,0.736999988555908,0,0.000259599997662008,0.99974000453949,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,194760.00
815772333,0,48,F,2,Not_Specified,Single,Less than $40K,Blue,43,6,3,3,1438.30004882813,0,1438.30004882813,0.815999984741211,4059,89,0.815999984741211,0,0.000332510011503473,0.999670028686523,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,174537.00
815789883,0,46,F,3,College,Single,Less than $40K,Blue,41,1,3,2,2485,861,1624,0.565999984741211,4728,81,0.760999977588654,0.345999985933304,0.000181459996383637,0.999819993972778,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,193848.00
815812683,0,47,M,3,Not_Specified,Single,$120K +,Blue,42,5,3,2,8856,1433,7423,0.810999989509583,5072,77,0.711000025272369,0.162000000476837,0.000205160002224147,0.999790012836456,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,213024.00
815826708,0,53,F,2,Not_Specified,Married,$40K - $60K,Blue,48,2,3,3,4442,1107,3335,0.822000026702881,14437,109,0.912000000476837,0.248999997973442,0.000332510011503473,0.999670028686523,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,692976.00
815830083,0,53,F,3,Uneducated,Single,Less than $40K,Blue,48,6,2,1,1953,1215,738,0.666999995708466,4253,72,0.800000011920929,0.621999979019165,7.32350017642602E-05,0.999930024147034,High Recency,Low Monetary,High Frequency,Loyal Customers,NORMAL,204144.00
815838633,0,34,M,1,Not_Specified,Married,$60K - $80K,Blue,29,3,2,3,3890,2286,1604,0.633000016212463,1889,51,0.456999987363815,0.587999999523163,0.000197510002180934,0.999800026416779,Low Recency,Low Monetary,Low Frequency,At Risk Customers,NORMAL,54781.00
815840283,0,51,F,2,Not_Specified,Married,Less than $40K,Blue,46,1,6,3,7744,1893,5851,0.813000023365021,16059,124,0.722000002861023,0.244000002741814,0.000262490008026361,0.99974000453949,High Recency,High Monetary,High Frequency,Best Customers,NORMAL,738714.00
815845758,0,56,F,4,High School,Married,Less than $40K,Blue,51,4,2,3,1438.30004882813,0,1438.30004882813,0.472000002861023,1354,24,0.71399998664856,0,0.000195169996004552,0.999800026416779,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,69054.00
815851233,1,52,M,3,High School,Single,$120K +,Blue,47,6,1,3,19032,0,19032,0.416999995708466,1726,42,0.312000006437302,0,0.989409983158112,0.0105900000780821,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,81122.00
815860008,0,40,F,3,Uneducated,Married,Less than $40K,Blue,35,5,2,4,3140,2183,957,0.579999983310699,5109,78,0.732999980449677,0.694999992847443,0.000348409987054765,0.999650001525879,Low Recency,High Monetary,High Frequency,Potential Churn Risk,NORMAL,178815.00
815908908,1,47,F,4,Uneducated,Single,Unknown,Blue,42,3,4,3,6263,2517,3746,0.85699999332428,2613,50,0.723999977111816,0.40200001001358,0.997470021247864,0.00252933008596301,High Recency,Low Monetary,Low Frequency,NULL,NORMAL,109746.00
